Ctes,Segmento,Tipo,Mes,Anio,Edad
2,Sin Segmento,Debito,Dec,2016,55 a 65
1,Sin Segmento,Debito,Dec,2016,55 a 65
2,Sin Segmento,Debito,Dec,2016,55 a 65
1,Sin Segmento,Debito,Dec,2016,55 a 65
2,Sin Segmento,Debito,Dec,2016,55 a 65
1,Sin Segmento,Debito,Dec,2016,65 +
1,Sin Segmento,Debito,Dec,2016,65 +
1,Sin Segmento,Debito,Dec,2016,65 +
1,Sin Segmento,Debito,Dec,2016,65 +
1,Sin Segmento,Debito,Dec,2016,65 +
1338,Sin Segmento,Credito,Jan,2016,Sin Info
1,Sin Segmento,Credito,Jan,2016,18 a 25
6,Sin Segmento,Credito,Jan,2016,18 a 25
4,Sin Segmento,Credito,Jan,2016,18 a 25
8,Sin Segmento,Credito,Jan,2016,18 a 25
8,Sin Segmento,Credito,Jan,2016,18 a 25
6,Sin Segmento,Credito,Jan,2016,25 a 30
7,Sin Segmento,Credito,Jan,2016,25 a 30
7,Sin Segmento,Credito,Jan,2016,25 a 30
4,Sin Segmento,Credito,Jan,2016,25 a 30
9,Sin Segmento,Credito,Jan,2016,25 a 30
8,Sin Segmento,Credito,Jan,2016,25 a 30
5,Sin Segmento,Credito,Jan,2016,25 a 30
10,Sin Segmento,Credito,Jan,2016,25 a 30
5,Sin Segmento,Credito,Jan,2016,25 a 30
8,Sin Segmento,Credito,Jan,2016,25 a 30
9,Sin Segmento,Credito,Jan,2016,35 a 45
11,Sin Segmento,Credito,Jan,2016,35 a 45
5,Sin Segmento,Credito,Jan,2016,35 a 45
9,Sin Segmento,Credito,Jan,2016,35 a 45
7,Sin Segmento,Credito,Jan,2016,35 a 45
4,Sin Segmento,Credito,Jan,2016,35 a 45
2,Sin Segmento,Credito,Jan,2016,35 a 45
7,Sin Segmento,Credito,Jan,2016,35 a 45
4,Sin Segmento,Credito,Jan,2016,35 a 45
8,Sin Segmento,Credito,Jan,2016,35 a 45
6,Sin Segmento,Credito,Jan,2016,45 a 55
4,Sin Segmento,Credito,Jan,2016,45 a 55
2,Sin Segmento,Credito,Jan,2016,45 a 55
3,Sin Segmento,Credito,Jan,2016,45 a 55
5,Sin Segmento,Credito,Jan,2016,45 a 55
4,Sin Segmento,Credito,Jan,2016,45 a 55
2,Sin Segmento,Credito,Jan,2016,45 a 55
4,Sin Segmento,Credito,Jan,2016,45 a 55
5,Sin Segmento,Credito,Jan,2016,45 a 55
3,Sin Segmento,Credito,Jan,2016,45 a 55
1,Sin Segmento,Credito,Jan,2016,55 a 65
1,Sin Segmento,Credito,Jan,2016,55 a 65
2,Sin Segmento,Credito,Jan,2016,55 a 65
2,Sin Segmento,Credito,Jan,2016,55 a 65
2,Sin Segmento,Credito,Jan,2016,55 a 65
2,Sin Segmento,Credito,Jan,2016,55 a 65
3,Sin Segmento,Credito,Jan,2016,55 a 65
3,Sin Segmento,Credito,Jan,2016,55 a 65
1,Sin Segmento,Credito,Jan,2016,55 a 65
1,Sin Segmento,Credito,Jan,2016,55 a 65
1,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
2,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
2,Sin Segmento,Credito,Jan,2016,65 +
1,Sin Segmento,Credito,Jan,2016,65 +
1134,Sin Segmento,Credito,Feb,2016,Sin Info
2,Sin Segmento,Credito,Feb,2016,18 a 25
3,Sin Segmento,Credito,Feb,2016,18 a 25
2,Sin Segmento,Credito,Feb,2016,18 a 25
2,Sin Segmento,Credito,Feb,2016,18 a 25
6,Sin Segmento,Credito,Feb,2016,25 a 30
1,Sin Segmento,Credito,Feb,2016,25 a 30
2,Sin Segmento,Credito,Feb,2016,25 a 30
1,Sin Segmento,Credito,Feb,2016,25 a 30
5,Sin Segmento,Credito,Feb,2016,25 a 30
5,Sin Segmento,Credito,Feb,2016,25 a 30
4,Sin Segmento,Credito,Feb,2016,25 a 30
7,Sin Segmento,Credito,Feb,2016,25 a 30
2,Sin Segmento,Credito,Feb,2016,25 a 30
3,Sin Segmento,Credito,Feb,2016,25 a 30
1,Sin Segmento,Credito,Feb,2016,35 a 45
2,Sin Segmento,Credito,Feb,2016,35 a 45
2,Sin Segmento,Credito,Feb,2016,35 a 45
9,Sin Segmento,Credito,Feb,2016,35 a 45
2,Sin Segmento,Credito,Feb,2016,35 a 45
3,Sin Segmento,Credito,Feb,2016,35 a 45
1,Sin Segmento,Credito,Feb,2016,35 a 45
4,Sin Segmento,Credito,Feb,2016,35 a 45
1,Sin Segmento,Credito,Feb,2016,35 a 45
6,Sin Segmento,Credito,Feb,2016,35 a 45
3,Sin Segmento,Credito,Feb,2016,45 a 55
4,Sin Segmento,Credito,Feb,2016,45 a 55
2,Sin Segmento,Credito,Feb,2016,45 a 55
4,Sin Segmento,Credito,Feb,2016,45 a 55
2,Sin Segmento,Credito,Feb,2016,45 a 55
3,Sin Segmento,Credito,Feb,2016,45 a 55
2,Sin Segmento,Credito,Feb,2016,45 a 55
2,Sin Segmento,Credito,Feb,2016,45 a 55
3,Sin Segmento,Credito,Feb,2016,45 a 55
3,Sin Segmento,Credito,Feb,2016,55 a 65
3,Sin Segmento,Credito,Feb,2016,55 a 65
5,Sin Segmento,Credito,Feb,2016,55 a 65
1,Sin Segmento,Credito,Feb,2016,55 a 65
3,Sin Segmento,Credito,Feb,2016,55 a 65
4,Sin Segmento,Credito,Feb,2016,55 a 65
1,Sin Segmento,Credito,Feb,2016,55 a 65
1,Sin Segmento,Credito,Feb,2016,55 a 65
3,Sin Segmento,Credito,Feb,2016,65 +
1,Sin Segmento,Credito,Feb,2016,65 +
2,Sin Segmento,Credito,Feb,2016,65 +
1,Sin Segmento,Credito,Feb,2016,65 +
1,Sin Segmento,Credito,Feb,2016,65 +
1,Sin Segmento,Credito,Feb,2016,65 +
1027,Sin Segmento,Credito,Mar,2016,Sin Info
1,Sin Segmento,Credito,Mar,2016,18 a 25
3,Sin Segmento,Credito,Mar,2016,18 a 25
3,Sin Segmento,Credito,Mar,2016,18 a 25
4,Sin Segmento,Credito,Mar,2016,25 a 30
6,Sin Segmento,Credito,Mar,2016,25 a 30
4,Sin Segmento,Credito,Mar,2016,25 a 30
3,Sin Segmento,Credito,Mar,2016,25 a 30
1,Sin Segmento,Credito,Mar,2016,25 a 30
5,Sin Segmento,Credito,Mar,2016,25 a 30
3,Sin Segmento,Credito,Mar,2016,25 a 30
5,Sin Segmento,Credito,Mar,2016,25 a 30
4,Sin Segmento,Credito,Mar,2016,25 a 30
4,Sin Segmento,Credito,Mar,2016,25 a 30
5,Sin Segmento,Credito,Mar,2016,35 a 45
3,Sin Segmento,Credito,Mar,2016,35 a 45
4,Sin Segmento,Credito,Mar,2016,35 a 45
4,Sin Segmento,Credito,Mar,2016,35 a 45
4,Sin Segmento,Credito,Mar,2016,35 a 45
3,Sin Segmento,Credito,Mar,2016,35 a 45
1,Sin Segmento,Credito,Mar,2016,35 a 45
5,Sin Segmento,Credito,Mar,2016,35 a 45
2,Sin Segmento,Credito,Mar,2016,35 a 45
3,Sin Segmento,Credito,Mar,2016,35 a 45
1,Sin Segmento,Credito,Mar,2016,45 a 55
7,Sin Segmento,Credito,Mar,2016,45 a 55
3,Sin Segmento,Credito,Mar,2016,45 a 55
1,Sin Segmento,Credito,Mar,2016,45 a 55
6,Sin Segmento,Credito,Mar,2016,45 a 55
3,Sin Segmento,Credito,Mar,2016,55 a 65
2,Sin Segmento,Credito,Mar,2016,55 a 65
1,Sin Segmento,Credito,Mar,2016,55 a 65
2,Sin Segmento,Credito,Mar,2016,55 a 65
2,Sin Segmento,Credito,Mar,2016,55 a 65
1,Sin Segmento,Credito,Mar,2016,55 a 65
1,Sin Segmento,Credito,Mar,2016,55 a 65
1,Sin Segmento,Credito,Mar,2016,65 +
2,Sin Segmento,Credito,Mar,2016,65 +
1,Sin Segmento,Credito,Mar,2016,65 +
1,Sin Segmento,Credito,Mar,2016,65 +
1,Sin Segmento,Credito,Mar,2016,65 +
1152,Sin Segmento,Credito,Apr,2016,Sin Info
1,Sin Segmento,Credito,Apr,2016,18 a 25
2,Sin Segmento,Credito,Apr,2016,18 a 25
2,Sin Segmento,Credito,Apr,2016,18 a 25
5,Sin Segmento,Credito,Apr,2016,18 a 25
2,Sin Segmento,Credito,Apr,2016,18 a 25
2,Sin Segmento,Credito,Apr,2016,25 a 30
6,Sin Segmento,Credito,Apr,2016,25 a 30
1,Sin Segmento,Credito,Apr,2016,25 a 30
2,Sin Segmento,Credito,Apr,2016,25 a 30
3,Sin Segmento,Credito,Apr,2016,25 a 30
8,Sin Segmento,Credito,Apr,2016,25 a 30
3,Sin Segmento,Credito,Apr,2016,25 a 30
3,Sin Segmento,Credito,Apr,2016,25 a 30
2,Sin Segmento,Credito,Apr,2016,25 a 30
4,Sin Segmento,Credito,Apr,2016,25 a 30
6,Sin Segmento,Credito,Apr,2016,35 a 45
2,Sin Segmento,Credito,Apr,2016,35 a 45
5,Sin Segmento,Credito,Apr,2016,35 a 45
6,Sin Segmento,Credito,Apr,2016,35 a 45
4,Sin Segmento,Credito,Apr,2016,35 a 45
4,Sin Segmento,Credito,Apr,2016,35 a 45
4,Sin Segmento,Credito,Apr,2016,35 a 45
5,Sin Segmento,Credito,Apr,2016,35 a 45
2,Sin Segmento,Credito,Apr,2016,35 a 45
4,Sin Segmento,Credito,Apr,2016,35 a 45
2,Sin Segmento,Credito,Apr,2016,45 a 55
1,Sin Segmento,Credito,Apr,2016,45 a 55
2,Sin Segmento,Credito,Apr,2016,45 a 55
2,Sin Segmento,Credito,Apr,2016,45 a 55
2,Sin Segmento,Credito,Apr,2016,45 a 55
3,Sin Segmento,Credito,Apr,2016,45 a 55
4,Sin Segmento,Credito,Apr,2016,45 a 55
3,Sin Segmento,Credito,Apr,2016,45 a 55
4,Sin Segmento,Credito,Apr,2016,45 a 55
1,Sin Segmento,Credito,Apr,2016,55 a 65
4,Sin Segmento,Credito,Apr,2016,55 a 65
2,Sin Segmento,Credito,Apr,2016,55 a 65
2,Sin Segmento,Credito,Apr,2016,55 a 65
1,Sin Segmento,Credito,Apr,2016,55 a 65
1,Sin Segmento,Credito,Apr,2016,55 a 65
2,Sin Segmento,Credito,Apr,2016,65 +
1,Sin Segmento,Credito,Apr,2016,65 +
1,Sin Segmento,Credito,Apr,2016,65 +
1,Sin Segmento,Credito,Apr,2016,65 +
1354,Sin Segmento,Credito,May,2016,Sin Info
2,Sin Segmento,Credito,May,2016,18 a 25
1,Sin Segmento,Credito,May,2016,18 a 25
5,Sin Segmento,Credito,May,2016,18 a 25
3,Sin Segmento,Credito,May,2016,18 a 25
6,Sin Segmento,Credito,May,2016,18 a 25
2,Sin Segmento,Credito,May,2016,25 a 30
10,Sin Segmento,Credito,May,2016,25 a 30
7,Sin Segmento,Credito,May,2016,25 a 30
7,Sin Segmento,Credito,May,2016,25 a 30
5,Sin Segmento,Credito,May,2016,25 a 30
3,Sin Segmento,Credito,May,2016,25 a 30
5,Sin Segmento,Credito,May,2016,25 a 30
3,Sin Segmento,Credito,May,2016,25 a 30
5,Sin Segmento,Credito,May,2016,25 a 30
10,Sin Segmento,Credito,May,2016,25 a 30
2,Sin Segmento,Credito,May,2016,35 a 45
2,Sin Segmento,Credito,May,2016,35 a 45
7,Sin Segmento,Credito,May,2016,35 a 45
5,Sin Segmento,Credito,May,2016,35 a 45
7,Sin Segmento,Credito,May,2016,35 a 45
5,Sin Segmento,Credito,May,2016,35 a 45
3,Sin Segmento,Credito,May,2016,35 a 45
8,Sin Segmento,Credito,May,2016,35 a 45
4,Sin Segmento,Credito,May,2016,35 a 45
3,Sin Segmento,Credito,May,2016,35 a 45
3,Sin Segmento,Credito,May,2016,45 a 55
1,Sin Segmento,Credito,May,2016,45 a 55
2,Sin Segmento,Credito,May,2016,45 a 55
8,Sin Segmento,Credito,May,2016,45 a 55
4,Sin Segmento,Credito,May,2016,45 a 55
2,Sin Segmento,Credito,May,2016,45 a 55
5,Sin Segmento,Credito,May,2016,45 a 55
4,Sin Segmento,Credito,May,2016,45 a 55
2,Sin Segmento,Credito,May,2016,45 a 55
4,Sin Segmento,Credito,May,2016,45 a 55
5,Sin Segmento,Credito,May,2016,55 a 65
2,Sin Segmento,Credito,May,2016,55 a 65
2,Sin Segmento,Credito,May,2016,55 a 65
3,Sin Segmento,Credito,May,2016,55 a 65
1,Sin Segmento,Credito,May,2016,55 a 65
2,Sin Segmento,Credito,May,2016,55 a 65
2,Sin Segmento,Credito,May,2016,55 a 65
5,Sin Segmento,Credito,May,2016,55 a 65
1,Sin Segmento,Credito,May,2016,65 +
2,Sin Segmento,Credito,May,2016,65 +
1,Sin Segmento,Credito,May,2016,65 +
1,Sin Segmento,Credito,May,2016,65 +
3,Sin Segmento,Credito,May,2016,65 +
1,Sin Segmento,Credito,May,2016,65 +
2,Sin Segmento,Credito,May,2016,65 +
2,Sin Segmento,Credito,May,2016,65 +
1,Sin Segmento,Credito,May,2016,65 +
1,Sin Segmento,Credito,May,2016,65 +
1208,Sin Segmento,Credito,Jun,2016,Sin Info
2,Sin Segmento,Credito,Jun,2016,18 a 25
2,Sin Segmento,Credito,Jun,2016,18 a 25
7,Sin Segmento,Credito,Jun,2016,18 a 25
4,Sin Segmento,Credito,Jun,2016,25 a 30
2,Sin Segmento,Credito,Jun,2016,25 a 30
3,Sin Segmento,Credito,Jun,2016,25 a 30
5,Sin Segmento,Credito,Jun,2016,25 a 30
4,Sin Segmento,Credito,Jun,2016,25 a 30
4,Sin Segmento,Credito,Jun,2016,25 a 30
5,Sin Segmento,Credito,Jun,2016,25 a 30
1,Sin Segmento,Credito,Jun,2016,25 a 30
3,Sin Segmento,Credito,Jun,2016,25 a 30
3,Sin Segmento,Credito,Jun,2016,25 a 30
4,Sin Segmento,Credito,Jun,2016,35 a 45
8,Sin Segmento,Credito,Jun,2016,35 a 45
4,Sin Segmento,Credito,Jun,2016,35 a 45
1,Sin Segmento,Credito,Jun,2016,35 a 45
4,Sin Segmento,Credito,Jun,2016,35 a 45
2,Sin Segmento,Credito,Jun,2016,35 a 45
2,Sin Segmento,Credito,Jun,2016,35 a 45
2,Sin Segmento,Credito,Jun,2016,35 a 45
5,Sin Segmento,Credito,Jun,2016,35 a 45
6,Sin Segmento,Credito,Jun,2016,35 a 45
2,Sin Segmento,Credito,Jun,2016,45 a 55
2,Sin Segmento,Credito,Jun,2016,45 a 55
4,Sin Segmento,Credito,Jun,2016,45 a 55
1,Sin Segmento,Credito,Jun,2016,45 a 55
2,Sin Segmento,Credito,Jun,2016,45 a 55
3,Sin Segmento,Credito,Jun,2016,45 a 55
2,Sin Segmento,Credito,Jun,2016,45 a 55
1,Sin Segmento,Credito,Jun,2016,45 a 55
2,Sin Segmento,Credito,Jun,2016,45 a 55
1,Sin Segmento,Credito,Jun,2016,45 a 55
2,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
2,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
1,Sin Segmento,Credito,Jun,2016,55 a 65
2,Sin Segmento,Credito,Jun,2016,65 +
1,Sin Segmento,Credito,Jun,2016,65 +
1,Sin Segmento,Credito,Jun,2016,65 +
2,Sin Segmento,Credito,Jun,2016,65 +
1,Sin Segmento,Credito,Jun,2016,65 +
1,Sin Segmento,Credito,Jun,2016,65 +
1,Sin Segmento,Credito,Jun,2016,65 +
1048,Sin Segmento,Credito,Jul,2016,Sin Info
1,Sin Segmento,Credito,Jul,2016,18 a 25
1,Sin Segmento,Credito,Jul,2016,18 a 25
4,Sin Segmento,Credito,Jul,2016,18 a 25
3,Sin Segmento,Credito,Jul,2016,18 a 25
1,Sin Segmento,Credito,Jul,2016,25 a 30
6,Sin Segmento,Credito,Jul,2016,25 a 30
3,Sin Segmento,Credito,Jul,2016,25 a 30
3,Sin Segmento,Credito,Jul,2016,25 a 30
2,Sin Segmento,Credito,Jul,2016,25 a 30
2,Sin Segmento,Credito,Jul,2016,25 a 30
2,Sin Segmento,Credito,Jul,2016,25 a 30
5,Sin Segmento,Credito,Jul,2016,25 a 30
4,Sin Segmento,Credito,Jul,2016,35 a 45
4,Sin Segmento,Credito,Jul,2016,35 a 45
3,Sin Segmento,Credito,Jul,2016,35 a 45
1,Sin Segmento,Credito,Jul,2016,35 a 45
3,Sin Segmento,Credito,Jul,2016,35 a 45
3,Sin Segmento,Credito,Jul,2016,35 a 45
2,Sin Segmento,Credito,Jul,2016,35 a 45
4,Sin Segmento,Credito,Jul,2016,35 a 45
4,Sin Segmento,Credito,Jul,2016,35 a 45
4,Sin Segmento,Credito,Jul,2016,35 a 45
3,Sin Segmento,Credito,Jul,2016,45 a 55
2,Sin Segmento,Credito,Jul,2016,45 a 55
1,Sin Segmento,Credito,Jul,2016,45 a 55
2,Sin Segmento,Credito,Jul,2016,45 a 55
2,Sin Segmento,Credito,Jul,2016,45 a 55
1,Sin Segmento,Credito,Jul,2016,45 a 55
1,Sin Segmento,Credito,Jul,2016,45 a 55
1,Sin Segmento,Credito,Jul,2016,45 a 55
2,Sin Segmento,Credito,Jul,2016,55 a 65
4,Sin Segmento,Credito,Jul,2016,55 a 65
1,Sin Segmento,Credito,Jul,2016,55 a 65
2,Sin Segmento,Credito,Jul,2016,55 a 65
1,Sin Segmento,Credito,Jul,2016,55 a 65
1,Sin Segmento,Credito,Jul,2016,65 +
1,Sin Segmento,Credito,Jul,2016,65 +
4,Sin Segmento,Credito,Jul,2016,65 +
1,Sin Segmento,Credito,Jul,2016,65 +
1,Sin Segmento,Credito,Jul,2016,65 +
1,Sin Segmento,Credito,Aug,2016,Sin Info
226,Sin Segmento,Debito,Jan,2016,Sin Info
1,Sin Segmento,Debito,Jan,2016,Sin Info
1,Sin Segmento,Debito,Jan,2016,18 a 25
1,Sin Segmento,Debito,Jan,2016,18 a 25
2,Sin Segmento,Debito,Jan,2016,18 a 25
4,Sin Segmento,Debito,Jan,2016,18 a 25
5,Sin Segmento,Debito,Jan,2016,18 a 25
8,Sin Segmento,Debito,Jan,2016,18 a 25
5,Sin Segmento,Debito,Jan,2016,18 a 25
7,Sin Segmento,Debito,Jan,2016,25 a 30
3,Sin Segmento,Debito,Jan,2016,25 a 30
4,Sin Segmento,Debito,Jan,2016,25 a 30
7,Sin Segmento,Debito,Jan,2016,25 a 30
9,Sin Segmento,Debito,Jan,2016,25 a 30
5,Sin Segmento,Debito,Jan,2016,25 a 30
11,Sin Segmento,Debito,Jan,2016,25 a 30
6,Sin Segmento,Debito,Jan,2016,25 a 30
3,Sin Segmento,Debito,Jan,2016,25 a 30
9,Sin Segmento,Debito,Jan,2016,25 a 30
5,Sin Segmento,Debito,Jan,2016,35 a 45
5,Sin Segmento,Debito,Jan,2016,35 a 45
1,Sin Segmento,Debito,Jan,2016,35 a 45
6,Sin Segmento,Debito,Jan,2016,35 a 45
1,Sin Segmento,Debito,Jan,2016,35 a 45
1,Sin Segmento,Debito,Jan,2016,35 a 45
3,Sin Segmento,Debito,Jan,2016,35 a 45
10,Sin Segmento,Debito,Jan,2016,35 a 45
6,Sin Segmento,Debito,Jan,2016,35 a 45
6,Sin Segmento,Debito,Jan,2016,35 a 45
3,Sin Segmento,Debito,Jan,2016,45 a 55
4,Sin Segmento,Debito,Jan,2016,45 a 55
3,Sin Segmento,Debito,Jan,2016,45 a 55
3,Sin Segmento,Debito,Jan,2016,45 a 55
2,Sin Segmento,Debito,Jan,2016,45 a 55
4,Sin Segmento,Debito,Jan,2016,45 a 55
3,Sin Segmento,Debito,Jan,2016,45 a 55
2,Sin Segmento,Debito,Jan,2016,45 a 55
3,Sin Segmento,Debito,Jan,2016,45 a 55
1,Sin Segmento,Debito,Jan,2016,45 a 55
3,Sin Segmento,Debito,Jan,2016,55 a 65
2,Sin Segmento,Debito,Jan,2016,55 a 65
1,Sin Segmento,Debito,Jan,2016,55 a 65
2,Sin Segmento,Debito,Jan,2016,55 a 65
2,Sin Segmento,Debito,Jan,2016,55 a 65
2,Sin Segmento,Debito,Jan,2016,55 a 65
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
1,Sin Segmento,Debito,Jan,2016,65 +
216,Sin Segmento,Debito,Feb,2016,Sin Info
2,Sin Segmento,Debito,Feb,2016,18 a 25
2,Sin Segmento,Debito,Feb,2016,18 a 25
2,Sin Segmento,Debito,Feb,2016,18 a 25
3,Sin Segmento,Debito,Feb,2016,18 a 25
4,Sin Segmento,Debito,Feb,2016,18 a 25
2,Sin Segmento,Debito,Feb,2016,25 a 30
3,Sin Segmento,Debito,Feb,2016,25 a 30
7,Sin Segmento,Debito,Feb,2016,25 a 30
6,Sin Segmento,Debito,Feb,2016,25 a 30
3,Sin Segmento,Debito,Feb,2016,25 a 30
4,Sin Segmento,Debito,Feb,2016,25 a 30
3,Sin Segmento,Debito,Feb,2016,25 a 30
4,Sin Segmento,Debito,Feb,2016,25 a 30
4,Sin Segmento,Debito,Feb,2016,25 a 30
3,Sin Segmento,Debito,Feb,2016,35 a 45
3,Sin Segmento,Debito,Feb,2016,35 a 45
8,Sin Segmento,Debito,Feb,2016,35 a 45
4,Sin Segmento,Debito,Feb,2016,35 a 45
3,Sin Segmento,Debito,Feb,2016,35 a 45
3,Sin Segmento,Debito,Feb,2016,35 a 45
1,Sin Segmento,Debito,Feb,2016,35 a 45
2,Sin Segmento,Debito,Feb,2016,35 a 45
2,Sin Segmento,Debito,Feb,2016,35 a 45
1,Sin Segmento,Debito,Feb,2016,45 a 55
2,Sin Segmento,Debito,Feb,2016,45 a 55
3,Sin Segmento,Debito,Feb,2016,45 a 55
1,Sin Segmento,Debito,Feb,2016,45 a 55
3,Sin Segmento,Debito,Feb,2016,45 a 55
3,Sin Segmento,Debito,Feb,2016,45 a 55
4,Sin Segmento,Debito,Feb,2016,45 a 55
1,Sin Segmento,Debito,Feb,2016,45 a 55
4,Sin Segmento,Debito,Feb,2016,45 a 55
1,Sin Segmento,Debito,Feb,2016,55 a 65
1,Sin Segmento,Debito,Feb,2016,55 a 65
1,Sin Segmento,Debito,Feb,2016,55 a 65
2,Sin Segmento,Debito,Feb,2016,55 a 65
1,Sin Segmento,Debito,Feb,2016,55 a 65
3,Sin Segmento,Debito,Feb,2016,65 +
1,Sin Segmento,Debito,Feb,2016,65 +
1,Sin Segmento,Debito,Feb,2016,65 +
2,Sin Segmento,Debito,Feb,2016,65 +
221,Sin Segmento,Debito,Mar,2016,Sin Info
2,Sin Segmento,Debito,Mar,2016,18 a 25
5,Sin Segmento,Debito,Mar,2016,18 a 25
2,Sin Segmento,Debito,Mar,2016,18 a 25
3,Sin Segmento,Debito,Mar,2016,18 a 25
8,Sin Segmento,Debito,Mar,2016,25 a 30
3,Sin Segmento,Debito,Mar,2016,25 a 30
3,Sin Segmento,Debito,Mar,2016,25 a 30
4,Sin Segmento,Debito,Mar,2016,25 a 30
4,Sin Segmento,Debito,Mar,2016,25 a 30
2,Sin Segmento,Debito,Mar,2016,25 a 30
4,Sin Segmento,Debito,Mar,2016,25 a 30
6,Sin Segmento,Debito,Mar,2016,25 a 30
6,Sin Segmento,Debito,Mar,2016,25 a 30
6,Sin Segmento,Debito,Mar,2016,25 a 30
1,Sin Segmento,Debito,Mar,2016,35 a 45
6,Sin Segmento,Debito,Mar,2016,35 a 45
7,Sin Segmento,Debito,Mar,2016,35 a 45
1,Sin Segmento,Debito,Mar,2016,35 a 45
3,Sin Segmento,Debito,Mar,2016,35 a 45
8,Sin Segmento,Debito,Mar,2016,35 a 45
2,Sin Segmento,Debito,Mar,2016,35 a 45
1,Sin Segmento,Debito,Mar,2016,35 a 45
2,Sin Segmento,Debito,Mar,2016,35 a 45
2,Sin Segmento,Debito,Mar,2016,35 a 45
7,Sin Segmento,Debito,Mar,2016,45 a 55
4,Sin Segmento,Debito,Mar,2016,45 a 55
3,Sin Segmento,Debito,Mar,2016,45 a 55
1,Sin Segmento,Debito,Mar,2016,45 a 55
3,Sin Segmento,Debito,Mar,2016,45 a 55
1,Sin Segmento,Debito,Mar,2016,45 a 55
2,Sin Segmento,Debito,Mar,2016,45 a 55
2,Sin Segmento,Debito,Mar,2016,45 a 55
1,Sin Segmento,Debito,Mar,2016,45 a 55
1,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,55 a 65
2,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,55 a 65
4,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,55 a 65
2,Sin Segmento,Debito,Mar,2016,55 a 65
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
1,Sin Segmento,Debito,Mar,2016,65 +
354,Sin Segmento,Debito,Apr,2016,Sin Info
2,Sin Segmento,Debito,Apr,2016,18 a 25
3,Sin Segmento,Debito,Apr,2016,18 a 25
5,Sin Segmento,Debito,Apr,2016,18 a 25
10,Sin Segmento,Debito,Apr,2016,18 a 25
9,Sin Segmento,Debito,Apr,2016,18 a 25
11,Sin Segmento,Debito,Apr,2016,25 a 30
1,Sin Segmento,Debito,Apr,2016,25 a 30
6,Sin Segmento,Debito,Apr,2016,25 a 30
8,Sin Segmento,Debito,Apr,2016,25 a 30
3,Sin Segmento,Debito,Apr,2016,25 a 30
6,Sin Segmento,Debito,Apr,2016,25 a 30
7,Sin Segmento,Debito,Apr,2016,25 a 30
7,Sin Segmento,Debito,Apr,2016,25 a 30
2,Sin Segmento,Debito,Apr,2016,25 a 30
7,Sin Segmento,Debito,Apr,2016,25 a 30
2,Sin Segmento,Debito,Apr,2016,35 a 45
3,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,35 a 45
2,Sin Segmento,Debito,Apr,2016,35 a 45
2,Sin Segmento,Debito,Apr,2016,35 a 45
6,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,35 a 45
5,Sin Segmento,Debito,Apr,2016,45 a 55
5,Sin Segmento,Debito,Apr,2016,45 a 55
6,Sin Segmento,Debito,Apr,2016,45 a 55
2,Sin Segmento,Debito,Apr,2016,45 a 55
8,Sin Segmento,Debito,Apr,2016,45 a 55
7,Sin Segmento,Debito,Apr,2016,45 a 55
3,Sin Segmento,Debito,Apr,2016,45 a 55
3,Sin Segmento,Debito,Apr,2016,45 a 55
5,Sin Segmento,Debito,Apr,2016,45 a 55
4,Sin Segmento,Debito,Apr,2016,45 a 55
